,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
27579,117.0,Rutlandship,Pennsylvania,91,"Tioga County",41877.0,0.9295289330678248,0.0704710669321752,0.9716789645867661,0.013611290207034887,0.009050314014853022,0.005563913365331805,0.0026506196718962677,0.001,0.0,0.0,0.0,0.0,0.028002067451310664,0.028002067451310664,0.028002067451310664,0.06055744837377989,0.06055744837377989,0.06055744837377989,0.06055744837377989,0.10293623146454259,0.10293623146454259,0.11906062956391257,0.11906062956391257,0.07662577640024376,0.07662577640024376,0.07662577640024376,0.02,0.1,0.12,0.07,0.11,0.26,0.12,0.12,0.03,0.01,0.13,0.44,0.36,0.06
26652,45.0,Rutledge,Pennsylvania,53,"Delaware County",563894.0,0.8995853232347969,0.1004146767652031,0.7064536951980337,0.036884591784980866,0.2144268248997152,0.05620737230756135,0.0018372247266330197,0.001,0.0,0.0,0.0,0.0,0.029277665230197654,0.029277665230197654,0.029277665230197654,0.06211152172411404,0.06211152172411404,0.06211152172411404,0.06211152172411404,0.10269668258587837,0.10269668258587837,0.11649446220122207,0.11649446220122207,0.07514955643547548,0.07514955643547548,0.07514955643547548,0.06,0.0,0.08,0.06,0.12,0.15,0.15,0.17,0.1,0.07,0.13,0.16,0.33,0.36
27458,107.0,Ryanship,Pennsylvania,277,"Schuylkill County",144590.0,0.9570800348279435,0.04291996517205654,0.9475067432049242,0.038536551628743344,0.032644027941074766,0.005754201535375891,0.0025312953869562212,0.001,0.0,0.0,0.0,0.0,0.026828390516329608,0.026828390516329608,0.026828390516329608,0.059127546192429735,0.059127546192429735,0.059127546192429735,0.059127546192429735,0.10315664027862353,0.10315664027862353,0.12142175898475474,0.12142175898475474,0.07798404571701763,0.07798404571701763,0.07798404571701763,0.02,0.03,0.09,0.06,0.14,0.24,0.13,0.19,0.04,0.02,0.04,0.65,0.2,0.09
27377,99.0,Ryeship,Pennsylvania,242,"Perry County",45685.0,0.9449087112081582,0.055091288791841775,0.9707781547553902,0.018014665645178944,0.009368501696399256,0.005297143482543504,0.0021670132428587064,0.001,0.0,0.0,0.0,0.0,0.02734688890253246,0.02734688890253246,0.02734688890253246,0.05975923788829658,0.05975923788829658,0.05975923788829658,0.05975923788829658,0.10305926968966526,0.10305926968966526,0.12037867655053915,0.12037867655053915,0.0773839994625622,0.0773839994625622,0.0773839994625622,0.01,0.01,0.04,0.04,0.12,0.19,0.22,0.24,0.05,0.04,0.11,0.41,0.46,0.0
27003,73.0,S.N.P.J.,Pennsylvania,1,"Lawrence County",88082.0,0.9061826719854356,0.09381732801456444,0.9334029654185872,0.012908426239186213,0.04115483299652596,0.0049612860743398195,0.0014077791149156467,0.001,0.0,0.0,0.0,0.0,0.028996618173420446,0.028996618173420446,0.028996618173420446,0.061769119323955894,0.061769119323955894,0.061769119323955894,0.061769119323955894,0.10274946137588348,0.10274946137588348,0.11705985498915181,0.11705985498915181,0.07547480572888199,0.07547480572888199,0.07547480572888199,,,,,,,,,,,,,,
26310,29.0,Sadsburyship,Pennsylvania,265,"Chester County",515939.0,0.9215363456734352,0.07846365432656477,0.8636602389042115,0.07256284173128993,0.0639532968044672,0.05095175980106175,0.002887938302783856,0.001,0.0,0.0,0.0,0.0,0.028342551674311663,0.028342551674311663,0.028342551674311663,0.060972263659548706,0.060972263659548706,0.060972263659548706,0.060972263659548706,0.10287229076538748,0.10287229076538748,0.11837566482421338,0.11837566482421338,0.07623174184170035,0.07623174184170035,0.07623174184170035,0.04,0.0,0.08,0.03,0.12,0.16,0.12,0.24,0.11,0.06,0.31,0.26,0.34,0.07
26311,39.0,Sadsburyship,Pennsylvania,291,"Crawford County",86484.0,0.9165161618315226,0.08348383816847738,0.9597844688034781,0.012857869663752833,0.019090236344294898,0.00548078257249896,0.0024513204754636696,0.001,0.0,0.0,0.0,0.0,0.028556411505977135,0.028556411505977135,0.028556411505977135,0.061232811200943975,0.061232811200943975,0.061232811200943975,0.061232811200943975,0.10283212929465219,0.10283212929465219,0.11794543506896148,0.11794543506896148,0.07598424677829406,0.07598424677829406,0.07598424677829406,0.04,0.0,0.08,0.03,0.12,0.16,0.12,0.24,0.11,0.06,0.31,0.26,0.34,0.07
26312,71.0,Sadsburyship,Pennsylvania,271,"Lancaster County",536624.0,0.9167601731917727,0.08323982680822728,0.9036699812158979,0.10095523122335191,0.04882934792331316,0.023099973165568444,0.004073615790572169,0.001,0.0,0.0,0.0,0.0,0.028546016622030483,0.028546016622030483,0.028546016622030483,0.061220147011346995,0.061220147011346995,0.061220147011346995,0.061220147011346995,0.10283408138553417,0.10283408138553417,0.11796634684253492,0.11796634684253492,0.0759962765383544,0.0759962765383544,0.0759962765383544,0.04,0.0,0.08,0.03,0.12,0.16,0.12,0.24,0.11,0.06,0.31,0.26,0.34,0.07
26540,39.0,Saegertown,Pennsylvania,98,"Crawford County",86484.0,0.9165161618315226,0.08348383816847738,0.9597844688034781,0.012857869663752833,0.019090236344294898,0.00548078257249896,0.0024513204754636696,0.001,0.0,0.0,0.0,0.0,0.028556411505977135,0.028556411505977135,0.028556411505977135,0.061232811200943975,0.061232811200943975,0.061232811200943975,0.061232811200943975,0.10283212929465219,0.10283212929465219,0.11794543506896148,0.11794543506896148,0.07598424677829406,0.07598424677829406,0.07598424677829406,0.02,0.03,0.16,0.16,0.2,0.17,0.13,0.05,0.01,0.04,0.37,0.42,0.17,0.03
26385,31.0,Salemship,Pennsylvania,75,"Clarion County",39498.0,0.9119679621526581,0.08803203784734193,0.9670363056357284,0.0076206390196972,0.01326649450605094,0.007797863182945972,0.0020254190085573953,0.001,0.0,0.0,0.0,0.0,0.028750164812296766,0.028750164812296766,0.028750164812296766,0.061468862764277044,0.061468862764277044,0.061468862764277044,0.061468862764277044,0.10279574369722125,0.10279574369722125,0.1175556543564828,0.1175556543564828,0.07576002053412605,0.07576002053412605,0.07576002053412605,0.07,0.0,0.12,0.13,0.1,0.23,0.21,0.08,0.01,0.0,0.24,0.28,0.41,0.05
26386,79.0,Salemship,Pennsylvania,395,"Luzerne County",318449.0,0.9249647625162478,0.07503523748375218,0.9142343043941102,0.09779273918272628,0.05134888161055617,0.013022493397686914,0.004471673643189333,0.001,0.0,0.0,0.0,0.0,0.028196501116807843,0.028196501116807843,0.028196501116807843,0.06079432882540674,0.06079432882540674,0.06079432882540674,0.06079432882540674,0.10289971810012997,0.10289971810012997,0.11866948014764243,0.11866948014764243,0.07640076279205102,0.07640076279205102,0.07640076279205102,0.07,0.0,0.12,0.13,0.1,0.23,0.21,0.08,0.01,0.0,0.24,0.28,0.41,0.05
26387,85.0,Salemship,Pennsylvania,78,"Mercer County",114234.0,0.9222685079022649,0.07773149209773511,0.9158394173363447,0.014172663130066356,0.058730325472276204,0.007108216467951748,0.0018996095733319327,0.001,0.0,0.0,0.0,0.0,0.028311361563363516,0.028311361563363516,0.028311361563363516,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.10287814806321813,0.10287814806321813,0.11843841112722409,0.11843841112722409,0.07626783743958167,0.07626783743958167,0.07626783743958167,0.07,0.0,0.12,0.13,0.1,0.23,0.21,0.08,0.01,0.0,0.24,0.28,0.41,0.05
26388,127.0,Salemship,Pennsylvania,430,"Wayne County",51198.0,0.9964429901828609,0.003557009817139134,0.9433766944021251,0.04361498496035001,0.037032696589710534,0.00611352005937732,0.0025000976600648463,0.001,0.0,0.0,0.0,0.0,0.02515152861821013,0.02515152861821013,0.02515152861821013,0.05708460880950952,0.05708460880950952,0.05708460880950952,0.05708460880950952,0.10347154392146288,0.10347154392146288,0.12479516425867117,0.12479516425867117,0.07992463941601505,0.07992463941601505,0.07992463941601505,0.07,0.0,0.12,0.13,0.1,0.23,0.21,0.08,0.01,0.0,0.24,0.28,0.41,0.05
26389,129.0,Salemship,Pennsylvania,657,"Westmoreland County",357956.0,0.9149681282079725,0.08503187179202754,0.949856965660584,0.011113097699158556,0.02528523058699952,0.009146375532188314,0.0011342176133379521,0.001,0.0,0.0,0.0,0.0,0.028622357738340373,0.028622357738340373,0.028622357738340373,0.06131315414600623,0.06131315414600623,0.06131315414600623,0.06131315414600623,0.10281974502566378,0.10281974502566378,0.11781276858742323,0.11781276858742323,0.07590792872065305,0.07590792872065305,0.07590792872065305,0.07,0.0,0.12,0.13,0.1,0.23,0.21,0.08,0.01,0.0,0.24,0.28,0.41,0.05
27275,91.0,Salfordship,Pennsylvania,206,"Montgomery County",819264.0,0.9106044239271195,0.08939557607288051,0.8055974630888212,0.0485704241856105,0.0953990410905398,0.07643323763768456,0.00199203187250996,0.001,0.0,0.0,0.0,0.0,0.02880825154070471,0.02880825154070471,0.02880825154070471,0.0615396303981825,0.0615396303981825,0.0615396303981825,0.0615396303981825,0.10278483539141695,0.10278483539141695,0.11743879913055412,0.11743879913055412,0.075692798099607,0.075692798099607,0.075692798099607,0.01,0.0,0.07,0.06,0.12,0.14,0.14,0.21,0.08,0.12,0.03,0.41,0.44,0.1
27509,111.0,Salisbury,Pennsylvania,70,"Somerset County",75522.0,0.9732873697708933,0.02671263022910675,0.958806705330897,0.014326951087100448,0.02893196684409841,0.0036280818834246976,0.0014565292232726888,0.001,0.0,0.0,0.0,0.0,0.026137958047759948,0.026137958047759948,0.026137958047759948,0.05828638550889064,0.05828638550889064,0.05828638550889064,0.05828638550889064,0.10328629895816714,0.10328629895816714,0.12281072758936555,0.12281072758936555,0.07878306732970504,0.07878306732970504,0.07878306732970504,0.06,0.09,0.23,0.11,0.08,0.16,0.1,0.11,0.01,0.0,0.1,0.18,0.71,0.0
26980,71.0,Salisburyship,Pennsylvania,891,"Lancaster County",536624.0,0.9167601731917727,0.08323982680822728,0.9036699812158979,0.10095523122335191,0.04882934792331316,0.023099973165568444,0.004073615790572169,0.001,0.0,0.0,0.0,0.0,0.028546016622030483,0.028546016622030483,0.028546016622030483,0.061220147011346995,0.061220147011346995,0.061220147011346995,0.061220147011346995,0.10283408138553417,0.10283408138553417,0.11796634684253492,0.11796634684253492,0.0759962765383544,0.0759962765383544,0.0759962765383544,0.04,0.02,0.06,0.08,0.16,0.23,0.15,0.12,0.06,0.04,0.55,0.25,0.11,0.08
26981,77.0,Salisburyship,Pennsylvania,1042,"Lehigh County",360685.0,0.9134770098134185,0.0865229901865815,0.8421115377684129,0.2243702954101224,0.08758057584873227,0.036034212678653116,0.00822046938464311,0.001,0.0,0.0,0.0,0.0,0.028685879381948373,0.028685879381948373,0.028685879381948373,0.06139054319068358,0.06139054319068358,0.06139054319068358,0.06139054319068358,0.10280781607850735,0.10280781607850735,0.11768497974100996,0.11768497974100996,0.07583441658380154,0.07583441658380154,0.07583441658380154,0.04,0.02,0.06,0.08,0.16,0.23,0.15,0.12,0.06,0.04,0.55,0.25,0.11,0.08
27153,81.0,Salladasburg,Pennsylvania,24,"Lycoming County",116048.0,0.9210704285947278,0.07892957140527224,0.9230232317661657,0.019457465876189163,0.04795429477457604,0.006488694333379291,0.0024386460774851785,0.001,0.0,0.0,0.0,0.0,0.0283623997418646,0.0283623997418646,0.0283623997418646,0.060996444755933625,0.060996444755933625,0.060996444755933625,0.060996444755933625,0.10286856342875782,0.10286856342875782,0.11833573573056816,0.11833573573056816,0.07620877212972009,0.07620877212972009,0.07620877212972009,0.1,0.03,0.12,0.14,0.13,0.17,0.21,0.04,0.02,0.0,0.0,0.46,0.28,0.25
26822,61.0,Saltillo,Pennsylvania,33,"Huntingdon County",45668.0,0.9957470753924935,0.004252924607506481,0.9248270123500044,0.018656389594464397,0.05631952351756153,0.00564947008846457,0.0011605500569326444,0.001,0.0,0.0,0.0,0.0,0.025181174588279776,0.025181174588279776,0.025181174588279776,0.05712072678712959,0.05712072678712959,0.05712072678712959,0.05712072678712959,0.10346597660313994,0.10346597660313994,0.12473552436113669,0.12473552436113669,0.07989033081684994,0.07989033081684994,0.07989033081684994,0.03,0.13,0.02,0.25,0.07,0.24,0.13,0.11,0.0,0.0,0.0,0.52,0.4,0.08
26726,51.0,Saltlickship,Pennsylvania,318,"Fayette County",133628.0,0.9244858040559631,0.07551419594403685,0.9294534079683898,0.011329960786661477,0.048178525458736195,0.003906366929086719,0.0018933157721435626,0.001,0.0,0.0,0.0,0.0,0.02821690474721597,0.02821690474721597,0.02821690474721597,0.06081918676949551,0.06081918676949551,0.06081918676949551,0.06081918676949551,0.1028958864324477,0.1028958864324477,0.11862843340759602,0.11862843340759602,0.07637715013995898,0.07637715013995898,0.07637715013995898,0.08,0.11,0.15,0.16,0.13,0.19,0.03,0.08,0.02,0.01,0.34,0.0,0.34,0.31
26855,63.0,Saltsburg,Pennsylvania,70,"Indiana County",86966.0,0.935342290576506,0.06465770942349403,0.9476692040567578,0.01383299220384978,0.02855138789871904,0.011337764183703976,0.0018283007152220408,0.001,0.0,0.0,0.0,0.0,0.027754418421440847,0.027754418421440847,0.027754418421440847,0.06025573511907934,0.06025573511907934,0.06025573511907934,0.06025573511907934,0.10298273832461204,0.10298273832461204,0.11955883430240655,0.11955883430240655,0.07691237492542176,0.07691237492542176,0.07691237492542176,0.09,0.07,0.13,0.14,0.1,0.17,0.16,0.08,0.01,0.01,0.07,0.4,0.31,0.2
27202,85.0,"Sandy Creekship",Pennsylvania,82,"Mercer County",114234.0,0.9222685079022649,0.07773149209773511,0.9158394173363447,0.014172663130066356,0.058730325472276204,0.007108216467951748,0.0018996095733319327,0.001,0.0,0.0,0.0,0.0,0.028311361563363516,0.028311361563363516,0.028311361563363516,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.10287814806321813,0.10287814806321813,0.11843841112722409,0.11843841112722409,0.07626783743958167,0.07626783743958167,0.07626783743958167,0.04,0.09,0.08,0.09,0.16,0.2,0.15,0.08,0.05,0.0,0.54,0.34,0.05,0.05
27203,85.0,"Sandy Lake",Pennsylvania,69,"Mercer County",114234.0,0.9222685079022649,0.07773149209773511,0.9158394173363447,0.014172663130066356,0.058730325472276204,0.007108216467951748,0.0018996095733319327,0.001,0.0,0.0,0.0,0.0,0.028311361563363516,0.028311361563363516,0.028311361563363516,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.10287814806321813,0.10287814806321813,0.11843841112722409,0.11843841112722409,0.07626783743958167,0.07626783743958167,0.07626783743958167,0.05,0.02,0.23,0.05,0.12,0.26,0.12,0.08,0.02,0.01,0.19,0.56,0.17,0.07
27204,85.0,"Sandy Lakeship",Pennsylvania,127,"Mercer County",114234.0,0.9222685079022649,0.07773149209773511,0.9158394173363447,0.014172663130066356,0.058730325472276204,0.007108216467951748,0.0018996095733319327,0.001,0.0,0.0,0.0,0.0,0.028311361563363516,0.028311361563363516,0.028311361563363516,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.060934264439872446,0.10287814806321813,0.10287814806321813,0.11843841112722409,0.11843841112722409,0.07626783743958167,0.07626783743958167,0.07626783743958167,0.03,0.06,0.12,0.12,0.16,0.19,0.1,0.16,0.02,0.0,0.3,0.4,0.29,0.0
27612,121.0,Sandycreekship,Pennsylvania,259,"Venango County",53119.0,0.9223269137847725,0.0776730862152275,0.9692765300551591,0.01110713680603927,0.012462584009488131,0.004499331689226077,0.0018825655603456391,0.001,0.0,0.0,0.0,0.0,0.02830887347276869,0.02830887347276869,0.02830887347276869,0.060931233174570304,0.060931233174570304,0.060931233174570304,0.060931233174570304,0.10287861531027818,0.10287861531027818,0.118443416511355,0.118443416511355,0.07627071684958929,0.07627071684958929,0.07627071684958929,0.04,0.02,0.08,0.08,0.21,0.24,0.14,0.09,0.03,0.02,0.15,0.5,0.2,0.13
26450,33.0,Sandyship,Pennsylvania,1090,"Clearfield County",80994.0,0.9798658050751927,0.02013419492480728,0.9524038817690199,0.029372546114527002,0.02996518260611897,0.00693878558905598,0.001950761784823567,0.001,0.0,0.0,0.0,0.0,0.02585771670379679,0.02585771670379679,0.02585771670379679,0.05794496471659749,0.05794496471659749,0.05794496471659749,0.05794496471659749,0.10333892644060154,0.10333892644060154,0.12337449949494401,0.12337449949494401,0.079107384190207,0.079107384190207,0.079107384190207,0.03,0.06,0.15,0.09,0.17,0.21,0.11,0.08,0.04,0.0,0.35,0.16,0.39,0.07
26180,21.0,Sankertown,Pennsylvania,70,"Cambria County",136411.0,0.9215382801484728,0.07846171985152717,0.9420574587093417,0.015915138808453865,0.03600882626767636,0.005674029220517407,0.0012389030210173666,0.001,0.0,0.0,0.0,0.0,0.028342469265675057,0.028342469265675057,0.028342469265675057,0.06097216326029426,0.06097216326029426,0.06097216326029426,0.06097216326029426,0.10287230624118777,0.10287230624118777,0.11837583060872411,0.11837583060872411,0.07623183721131971,0.07623183721131971,0.07623183721131971,0.06,0.03,0.15,0.12,0.16,0.2,0.11,0.09,0.04,0.0,0.16,0.45,0.29,0.08
27378,99.0,Savilleship,Pennsylvania,259,"Perry County",45685.0,0.9449087112081582,0.055091288791841775,0.9707781547553902,0.018014665645178944,0.009368501696399256,0.005297143482543504,0.0021670132428587064,0.001,0.0,0.0,0.0,0.0,0.02734688890253246,0.02734688890253246,0.02734688890253246,0.05975923788829658,0.05975923788829658,0.05975923788829658,0.05975923788829658,0.10305926968966526,0.10305926968966526,0.12037867655053915,0.12037867655053915,0.0773839994625622,0.0773839994625622,0.0773839994625622,0.03,0.02,0.1,0.06,0.14,0.21,0.18,0.11,0.08,0.01,0.26,0.47,0.21,0.04
26113,19.0,Saxonburg,Pennsylvania,146,"Butler County",186818.0,0.9232900154465365,0.07670998455346345,0.9630924215011402,0.013799526812191544,0.012868139044417562,0.011722639146120824,0.0013970816516609749,0.001,0.0,0.0,0.0,0.0,0.028267845341977543,0.028267845341977543,0.028267845341977543,0.06088124819832475,0.06088124819832475,0.06088124819832475,0.06088124819832475,0.1028863201235723,0.1028863201235723,0.11852595432376817,0.11852595432376817,0.07631819776151426,0.07631819776151426,0.07631819776151426,0.08,0.09,0.15,0.12,0.16,0.13,0.11,0.09,0.02,0.0,0.25,0.33,0.33,0.07
25733,9.0,Saxton,Pennsylvania,70,"Bedford County",48586.0,0.9344791642612429,0.06552083573875711,0.9782241798048821,0.011299551311077264,0.006792080023051908,0.003087309101387231,0.001790639278804594,0.001,0.0,0.0,0.0,0.0,0.027791187602471054,0.027791187602471054,0.027791187602471054,0.060300531374841496,0.060300531374841496,0.060300531374841496,0.060300531374841496,0.10297583331408994,0.10297583331408994,0.1194848643771885,0.1194848643771885,0.07686982279807927,0.07686982279807927,0.07686982279807927,0.19,0.06,0.19,0.08,0.1,0.21,0.09,0.03,0.01,0.0,0.06,0.89,0.04,0.0
25924,15.0,Sayre,Pennsylvania,667,"Bradford County",61281.0,0.9283385425766922,0.07166145742330776,0.9733033077136469,0.01540444836082962,0.006396762454920775,0.006347807640214749,0.0028720157960868786,0.001,0.0,0.0,0.0,0.0,0.02805277808623291,0.02805277808623291,0.02805277808623291,0.060619229640269674,0.060619229640269674,0.060619229640269674,0.060619229640269674,0.10292670834061353,0.10292670834061353,0.11895861309882252,0.11895861309882252,0.07656709014903093,0.07656709014903093,0.07656709014903093,0.05,0.08,0.23,0.1,0.15,0.15,0.11,0.08,0.0,0.01,0.24,0.45,0.3,0.0
26181,21.0,"Scalp Level",Pennsylvania,80,"Cambria County",136411.0,0.9215382801484728,0.07846171985152717,0.9420574587093417,0.015915138808453865,0.03600882626767636,0.005674029220517407,0.0012389030210173666,0.001,0.0,0.0,0.0,0.0,0.028342469265675057,0.028342469265675057,0.028342469265675057,0.06097216326029426,0.06097216326029426,0.06097216326029426,0.06097216326029426,0.10287230624118777,0.10287230624118777,0.11837583060872411,0.11837583060872411,0.07623183721131971,0.07623183721131971,0.07623183721131971,0.04,0.09,0.14,0.2,0.15,0.19,0.08,0.05,0.0,0.0,0.15,0.54,0.3,0.0
25734,9.0,Schellsburg,Pennsylvania,33,"Bedford County",48586.0,0.9344791642612429,0.06552083573875711,0.9782241798048821,0.011299551311077264,0.006792080023051908,0.003087309101387231,0.001790639278804594,0.001,0.0,0.0,0.0,0.0,0.027791187602471054,0.027791187602471054,0.027791187602471054,0.060300531374841496,0.060300531374841496,0.060300531374841496,0.060300531374841496,0.10297583331408994,0.10297583331408994,0.1194848643771885,0.1194848643771885,0.07686982279807927,0.07686982279807927,0.07686982279807927,0.04,0.11,0.09,0.17,0.1,0.3,0.06,0.09,0.01,0.0,0.28,0.44,0.28,0.0
27460,107.0,"Schuylkill Haven",Pennsylvania,575,"Schuylkill County",144590.0,0.9570800348279435,0.04291996517205654,0.9475067432049242,0.038536551628743344,0.032644027941074766,0.005754201535375891,0.0025312953869562212,0.001,0.0,0.0,0.0,0.0,0.026828390516329608,0.026828390516329608,0.026828390516329608,0.059127546192429735,0.059127546192429735,0.059127546192429735,0.059127546192429735,0.10315664027862353,0.10315664027862353,0.12142175898475474,0.12142175898475474,0.07798404571701763,0.07798404571701763,0.07798404571701763,0.12,0.07,0.12,0.07,0.17,0.2,0.13,0.05,0.01,0.02,0.1,0.45,0.34,0.1
26313,29.0,Schuylkillship,Pennsylvania,591,"Chester County",515939.0,0.9215363456734352,0.07846365432656477,0.8636602389042115,0.07256284173128993,0.0639532968044672,0.05095175980106175,0.002887938302783856,0.001,0.0,0.0,0.0,0.0,0.028342551674311663,0.028342551674311663,0.028342551674311663,0.060972263659548706,0.060972263659548706,0.060972263659548706,0.060972263659548706,0.10287229076538748,0.10287229076538748,0.11837566482421338,0.11837566482421338,0.07623174184170035,0.07623174184170035,0.07623174184170035,0.02,0.02,0.01,0.06,0.06,0.1,0.11,0.16,0.14,0.27,0.1,0.29,0.47,0.12
26314,107.0,Schuylkillship,Pennsylvania,119,"Schuylkill County",144590.0,0.9570800348279435,0.04291996517205654,0.9475067432049242,0.038536551628743344,0.032644027941074766,0.005754201535375891,0.0025312953869562212,0.001,0.0,0.0,0.0,0.0,0.026828390516329608,0.026828390516329608,0.026828390516329608,0.059127546192429735,0.059127546192429735,0.059127546192429735,0.059127546192429735,0.10315664027862353,0.10315664027862353,0.12142175898475474,0.12142175898475474,0.07798404571701763,0.07798404571701763,0.07798404571701763,0.02,0.02,0.01,0.06,0.06,0.1,0.11,0.16,0.14,0.27,0.1,0.29,0.47,0.12
27276,91.0,Schwenksville,Pennsylvania,97,"Montgomery County",819264.0,0.9106044239271195,0.08939557607288051,0.8055974630888212,0.0485704241856105,0.0953990410905398,0.07643323763768456,0.00199203187250996,0.001,0.0,0.0,0.0,0.0,0.02880825154070471,0.02880825154070471,0.02880825154070471,0.0615396303981825,0.0615396303981825,0.0615396303981825,0.0615396303981825,0.10278483539141695,0.10278483539141695,0.11743879913055412,0.11743879913055412,0.075692798099607,0.075692798099607,0.075692798099607,0.04,0.02,0.13,0.08,0.25,0.23,0.08,0.09,0.02,0.0,0.05,0.67,0.13,0.13
27745,129.0,Scottdale,Pennsylvania,425,"Westmoreland County",357956.0,0.9149681282079725,0.08503187179202754,0.949856965660584,0.011113097699158556,0.02528523058699952,0.009146375532188314,0.0011342176133379521,0.001,0.0,0.0,0.0,0.0,0.028622357738340373,0.028622357738340373,0.028622357738340373,0.06131315414600623,0.06131315414600623,0.06131315414600623,0.06131315414600623,0.10281974502566378,0.10281974502566378,0.11781276858742323,0.11781276858742323,0.07590792872065305,0.07590792872065305,0.07590792872065305,0.07,0.07,0.17,0.12,0.17,0.21,0.06,0.08,0.0,0.01,0.05,0.48,0.33,0.13
25472,3.0,Scottship,Pennsylvania,1400,"Allegheny County",1230459.0,0.9042890883464818,0.0957109116535182,0.806935460669555,0.020005542647093484,0.13418488547769572,0.03631490362539508,0.0016562924892255654,0.001,0.0,0.0,0.0,0.0,0.029077284836439878,0.029077284836439878,0.029077284836439878,0.061867396314817594,0.061867396314817594,0.061867396314817594,0.061867396314817594,0.10273431270677186,0.10273431270677186,0.11689757487129347,0.11689757487129347,0.07538145205548155,0.07538145205548155,0.07538145205548155,0.03,0.03,0.09,0.11,0.1,0.23,0.14,0.17,0.05,0.02,0.12,0.27,0.41,0.18
25473,37.0,Scottship,Pennsylvania,412,"Columbia County",66672.0,0.9056384330716958,0.09436156692830422,0.9547936165106792,0.026787856971442283,0.021088312934965204,0.011879049676025918,0.0018448524118070554,0.001,0.0,0.0,0.0,0.0,0.02901980275114576,0.02901980275114576,0.02901980275114576,0.06179736532357899,0.06179736532357899,0.06179736532357899,0.06179736532357899,0.10274510746457356,0.10274510746457356,0.11701321371424432,0.11701321371424432,0.0754479747504346,0.0754479747504346,0.0754479747504346,0.03,0.03,0.09,0.11,0.1,0.23,0.14,0.17,0.05,0.02,0.12,0.27,0.41,0.18
25474,69.0,Scottship,Pennsylvania,444,"Lackawanna County",211917.0,0.9051213427591743,0.09487865724082567,0.9222997683055159,0.06615797694380347,0.03404162950589146,0.023518641732376354,0.0032748670470042515,0.001,0.0,0.0,0.0,0.0,0.029041830798459175,0.029041830798459175,0.029041830798459175,0.061824202310798854,0.061824202310798854,0.061824202310798854,0.061824202310798854,0.10274097074207339,0.10274097074207339,0.11696889907446123,0.11696889907446123,0.07542248219802729,0.07542248219802729,0.07542248219802729,0.03,0.03,0.09,0.11,0.1,0.23,0.14,0.17,0.05,0.02,0.12,0.27,0.41,0.18
25475,73.0,Scottship,Pennsylvania,223,"Lawrence County",88082.0,0.9061826719854356,0.09381732801456444,0.9334029654185872,0.012908426239186213,0.04115483299652596,0.0049612860743398195,0.0014077791149156467,0.001,0.0,0.0,0.0,0.0,0.028996618173420446,0.028996618173420446,0.028996618173420446,0.061769119323955894,0.061769119323955894,0.061769119323955894,0.061769119323955894,0.10274946137588348,0.10274946137588348,0.11705985498915181,0.11705985498915181,0.07547480572888199,0.07547480572888199,0.07547480572888199,0.03,0.03,0.09,0.11,0.1,0.23,0.14,0.17,0.05,0.02,0.12,0.27,0.41,0.18
25476,127.0,Scottship,Pennsylvania,59,"Wayne County",51198.0,0.9964429901828609,0.003557009817139134,0.9433766944021251,0.04361498496035001,0.037032696589710534,0.00611352005937732,0.0025000976600648463,0.001,0.0,0.0,0.0,0.0,0.02515152861821013,0.02515152861821013,0.02515152861821013,0.05708460880950952,0.05708460880950952,0.05708460880950952,0.05708460880950952,0.10347154392146288,0.10347154392146288,0.12479516425867117,0.12479516425867117,0.07992463941601505,0.07992463941601505,0.07992463941601505,0.03,0.03,0.09,0.11,0.1,0.23,0.14,0.17,0.05,0.02,0.12,0.27,0.41,0.18
26931,69.0,Scranton,Pennsylvania,7094,"Lackawanna County",211917.0,0.9051213427591743,0.09487865724082567,0.9222997683055159,0.06615797694380347,0.03404162950589146,0.023518641732376354,0.0032748670470042515,0.001,0.0,0.0,0.0,0.0,0.029041830798459175,0.029041830798459175,0.029041830798459175,0.061824202310798854,0.061824202310798854,0.061824202310798854,0.061824202310798854,0.10274097074207339,0.10274097074207339,0.11696889907446123,0.11696889907446123,0.07542248219802729,0.07542248219802729,0.07542248219802729,0.1,0.08,0.15,0.12,0.15,0.16,0.09,0.08,0.01,0.01,0.1,0.21,0.56,0.11
