provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
,"1730596693","FIRST CHOICE HEALTHCARE, INC.","12400 W OVERLAND RD","BOISE",ID,"837090021",,43.5906301,-116.3369782,"2083227061","12-70",,,"20005384",,,,
,"1568477123","REGIONAL ORTHOPAEDIC HEALTH CARE","3 MEDICAL PLZ","WEST PLAINS",MO,"657752045",,36.7281652,-91.8525756,"8704243400","12-70",,,,"5B111",,,
,"1225338577","PROFESSIONAL ASSOCIATES HEALTH CARE OF GEORGIA","310 IVANHOE DR","JONESBORO",GA,"30236",,33.5215013,-84.3538128,"7704619228","12-70",,,,,,,
,"1063821783","VISITING MEDICAL CLINIC LLC","1180 N TOWN CENTER DR STE 100","LAS VEGAS",NV,"891446363",,36.183099903686816,-115.31074363163883,"7027499979","12-70",,,,,,,
,"1053368928","MERCER INTERNAL MEDICINE, LLC","2480 PENNINGTON RD","PENNINGTON",PA,"085345227",,40.69404997247448,-78.15491978400915,"6097377010","12-70",,,,,,,
,"1184039935","NORTH GEORGIA NUTRITION AND WELLNESS, LLC","3617 BRASELTON HWY","DACULA",GA,"300194667",,33.9887165,-83.8979573,"7707186736","12-70",,,,,,,
,"1083020242","RIMISAC FAMILY HEALTH NP PC","14036 170TH ST","REGO PARK",NY,"113741909",,40.72286495,-73.86210223976741,"3474955216","12-70",,,,,,,
,"1083027528","ADVANCED GERIATRICS & PRIMARY CARE LLC","9013 UNIVERSITY PKWY","PENSACOLA",FL,"325149416",,30.421309,-87.2169149,"7138702752","12-70",,,,,,,
,"1619395589","SALUDMED HEALTHCARE CENTER LLC","8260 W FLAGLER ST","MIAMI",FL,"331442069",,25.76919265,-80.32949324933263,"3057056777","12-70",,,,,,,
,"1124362686","COUNTRY DOC WALK IN & WELLNESS LLC","391 NORWICH WESTERLY RD","NORTH STONINGTON",CT,"063599992",,41.4411845,-71.8812698,"8605354600","12-70",,,,,,,
,"1821403411","ZAFAR HUSSAIN INTERNAL MEDICINE INC","1714 W 23RD ST STE P","PANAMA CITY",FL,"324054530",,30.1906718,-85.6875418,"8504811032","12-70",,,,,,,
,"1326394784","CLEAR CHOICE ELDER HEALTH CARE SOLUTIONS LLC","17861 OAKMONT RIDGE CIR","FORT MYERS",FL,"339677202",,26.640628,-81.8723084,"2398395904","12-70",,,,,,,
,"1972916591","HORIZON HEALTH CARE MEDICAL SERVICES INC","5942 ROSWELL RD","SANDY SPRINGS",GA,"303284908",,33.91724454051986,-84.3792455590245,"4042522520","12-70",,,,,,,
,"1124452875","LAPAZ MEDICAL CLINIC INC","1345 HUNTINGTON DR","DUARTE",CA,"910102527",,34.1396778,-117.9760187,"6263598604","12-70",,,,,,,
,"1548688823","GIRGIS FAMILY MEDICINE WESTOVER HILLS","11212 STATE HIGHWAY 151 STE 215","SAN ANTONIO",TX,"782514498",,29.46699385,-98.69678232398758,"2103755000","12-70",,,,,,,
,"1093126203","COASTAL INTEGRATIVE HEALTHCARE, INC","315 N RIDGEWOOD AVE","PALM COAST",FL,"321648427",,29.5541432,-81.2207673,"3864278403","12-70",,,,,,,
,"1538597521","PAIN MANAGEMENT & HEALTHCARE OF WEST ALLIS, LLC","6751 W GREENFIELD AVE","WEST ALLIS",WI,"532144966",,43.01661732998483,-87.99700020397808,"4147775066","12-70",,,,"K100162641",,,
,"1871901694","OSCAR MEDICAL CENTER","3375 MEMORIAL DR","DECATUR",GA,"300322706",,30.8736613,-84.5740953,"4703552340","12-70",,,,,,,
,"1750799524","THOMAS FAMILY HEALTH AND WELLNESS CLINIC, LLC","28119 N MAIN ST","FAIRHOPE",AL,"365321812",,30.5231647,-87.9028458,"2516210640","12-70",,,,,,,
,"1417377557","BEST WELLNESS CENTER LLC","11 GALLAGHER DR","WYOMING",PA,"186442033",,41.5179097,-76.019111,"5709700259","12-70",,,,,,,
,"1346655040","MITTA PRIMARY CARE","9401 SW HIGHWAY 200","OCALA",FL,"344819651",,29.1871986,-82.1400923,"3528730501","12-70",,,"I64852",,,,
"571005","1841536554","METRO COMMUNITY HEALTH CENTERS INC","979 CROSS BRONX EXPY","WOODSIDE",NY,"113777413",,40.7453798,-73.9054145,"7186657565","12-70",,,,"A100108594",,,
,"1376960096","BUCKEYE FAMILY PHYSICIANS","2575 W BROAD ST","COLUMBUS",OH,"432043333",,39.955106,-83.068923,"6142726791","12-70",,,,,,,
,"1700225018","KENSHO TOTAL WELLNESS DAY SPA, LLC","37 N NEVADA AVE","MONTROSE",CO,"814014363",,38.48264348001695,-107.8728742992926,"9702497377","12-70",,,,"C48093",,,
"118912","1518398049","NORMAN PARK FAMILY MEDICINE CLINIC","139 EAST BROAD STREET","NORMAN PARK",GA,"317715085",,31.269331,-83.683887,"2297693500","12-70",,,,,,,
,"1982020137","VIVEK HEALTHCARE ASSOCIATES","6421 E LE MARCHE AVE","PHOENIX",AZ,"850144016",,33.63135655,-111.94188545946324,"6024767399","12-70",,,,,,,
,"1205243458","ALPHA FAMILY MEDICINE INC","480 N MAIN ST STE 202","ALPHARETTA",GA,"300098386",,34.088104016998,-84.29523015353196,"6786191974","12-70",,,"H95447",,,,
,"1639592512","A & T FAMILY MEDICAL LLC","6201 GREENBELT RD","BERWYN HEIGHTS",MD,"207402358",,38.996934,-76.906958,"2405358419","12-70",,,,,,,
,"1306258645","MDICS AT MERITUS MEDICAL CENTER LLC","11116 MEDICAL CAMPUS RD","HAGERSTOWN",MD,"217426710",,39.622344299999995,-77.68417601760198,"4439490814","12-70",,,,,,,
,"1316355902","LEXINGTON PAIN & WELLNESS CENTER PSC","185 PASADENA DR","LEXINGTON",KY,"405032977",,38.0048601,-84.5222225,"8592545001","12-70",,,,,,,
,"1093118853","LIFE LINE COMMUNITY HEALTHCARE NEW JERSEY LLC","6150 OAK TREE BLVD","MARLTON",NJ,"080533125",,39.9005585,-74.93389105589023,"2165816556","12-70",,,,,,,
,"1962742031","NEW BEGINNINGS HEALTH CARE A PROFESSIONAL MEDICAL CORPORATION","8911 LA MESA BLVD STE 101","LA MESA",CA,"919429000",,32.773834300000004,-117.00446409993516,"6197135540","12-70",,,,,,,
,"1265840037","LIFETIME MEDICAL CARE PLLC","3101 CLEARWATER DR","PRESCOTT",AZ,"863057180",,34.597199,-112.46576,"9282379014","12-70",,,,,,,
,"1417361247","GRAHAM PRIMARY HEALTHCARE","200 S RHODES ST STE C1","WEST MEMPHIS",AR,"723014212",,35.145195,-90.187533,"8703944387","12-70",,,,,,,
"148352","1295960847","HELPING HANDS HOME HEALTHCARE AND STAFFING AGENCY, LLC","111 W WASHINGTON ST","EAST PEORIA",IL,"616112559",,40.66642673834951,-89.58038039182523,"3096994715","12-70",,,,,,,
,"1316288236","GRAND HEALTH CARE CONSULTING LLC","1717 N BAYSHORE DR","MIAMI",FL,"331321180",,25.7914625,-80.1866764,"3057280505","12-70",,,,,,,
,"1427484112","COVERALL MEDICAL CENTER CORP","61 HOOK SQ","MIAMI SPRINGS",FL,"331664401",,25.819062,-80.280757,"3058848880","12-70",,,,,,,
,"1770539041","COMPREHENSIVE ALLERGY SERVICE MEDICAL CLINIC INC","2940 SUMMIT ST","OAKLAND",CA,"946123756",,37.818441500000006,-122.26447606374185,"5108344897","12-70",,,,,,,
,"1669725552","VIP FAMILY PRACTICE LLC","401 W OAK ST","KISSIMMEE",FL,"347417560",,28.3007779,-81.3993873,"4077309911","12-70",,,,"K3284",,,
,"1437429073","CELEBRITY MEDICAL CENTER LLC","36 S MAIN ST","WINTER GARDEN",FL,"347873125",,28.5651737,-81.5857298,"4073479886","12-70",,,,"HW340A",,,
,"1093942856","FAMILY EMPOWERMENT SERVICES INC","1730 WILKES AVE","MUSCATINE",IA,"527613836",,41.4776121,-91.1210053,"5635797790","12-70",,,,,,,
,"1982017737","FAMILY HEALTHCARE OF BOVINA PC","1100 HIGHWAY 86","BOVINA",TX,"790094518",,34.5136823,-102.882997,"8062381005","12-70",,,,,,,
,"1063777415","RENEW HEALTHCARE LLC","2937 NW HIGHWAY 101","SALEM",OR,"97302",,44.9391565,-123.033121,"5416140314","12-70",,,"016ZBBGA",,,,
,"1518046580","FORSTER HEALTHCARE ASSOCIATES PA","12414 ALDERBROOK DR","AUSTIN",TX,"78758",,30.4154205,-97.69806664109848,"5128342355","12-70",,,"V50691",,,,
,"1821403387","HEALTH EDGE MEDICAL CARE PLLC","504 MEDFORD AVE","PATCHOGUE",NY,"117721321",,40.7861902,-73.00928769745859,"6314754646","12-70",,,,,,,
,"1366852766","DOVE MEDICAL CENTERS LLC","2901 W OAKLAND PARK BLVD","OAKLAND PARK",FL,"333111236",,26.1723065,-80.1319893,"9545103687","12-70",,,,,,,
,"1598097545","MOBILE HEALTHCARE, PLLC","111 COAKLEY LN","LOUISVILLE",KY,"402224910",,38.2542376,-85.759407,"5025448704","12-70",,,,,,,
,"1275949778","FAMILY MEDICINE PARTNERS OF SANTA FE, P.C.","1414 LUISA ST","SANTA FE",NM,"875054347",,35.669342900000004,-105.95151344787055,"5059305040","12-70",,,,"365221",,,
,"1255733564","TRUE NORTH HEALTH CARE PA","521 MINNESOTA AVE NW","BEMIDJI",MN,"566013010",,47.472911854684845,-94.882856,"2183080294","12-70",,,,,,,
,"1508272188","ONESOURCE SENIOR HEALTHCARE PLLC","16427 N SCOTTSDALE RD STE 410","SCOTTSDALE",AZ,"852547102",,33.5443915,-111.9257159,"8884954489","12-70",,,,,,,
,"1821401191","FLORIDA WELLNESS INSTITUTE OF PINELLAS COUNTY LLC","1000 S FORT HARRISON AVE","CLEARWATER",FL,"337631021",,27.9572613,-82.7999345,"7274492008","12-70",,,,,,,
"018916","1508277310","RURAL PRIMARY CARE SOUTH INC","143 WHITE OAK TRL","WARRIOR",AL,"351805736",,33.8401255,-86.81310019555607,"2056471819","12-70",,,,,,,
,"1427279421","ACN WELLNESS PLLC","115 BEULAH RD NE STE 100D","VIENNA",VA,"221804712",,38.9013729,-77.2651762,"7037295600","12-70",,,,,,,
,"1336542992","FUSION HEALTH & WELLNESS","2402 W PIERCE ST STE 6G","CARLSBAD",NM,"882203566",,32.44196,-104.257045,"5756280331","12-70",,,"P320T0",,,,
,"1255731980","FOSTER CITY MEDICAL CENTER","1241 E HILLSDALE BLVD","FOSTER CITY",CA,"944041241",,37.566805014411806,-122.26789412394027,"6509185080","12-70",,,,,,,
,"1659791606","MDC INTERNAL MEDICINE PSC","B-1 CALLE SANTA CRUZ","BAYAMON",PR,"009616928",,18.3990551,-66.1560326,"7872949955","12-70",,,,,,,
,"1871992545","SUN CITY CENTER HEALTH AND WELLNESS LLC","3040 E COLLEGE AVE","RUSKIN",FL,"335705220",,27.701360299999997,-82.42379802430135,"8133313940","12-70",,,"D58221","71877",,,
,"1184023749","FULLY ARMORED FAMILY HEALTH AND FITNESS LLC","755 WEST CARMEL DRIVE","CARMEL",IN,"460325878",,39.9658739,-86.1449088,"3176673165","12-70",,,,,,,
,"1346668126","SUNSET FAMILY PRACTICE LLC","1173 SUNSET BLVD","WEST COLUMBIA",SC,"291696863",,33.9962783,-81.0587344,"8034456349","12-70",,,,,,,
,"1790196806","PRIMARY CARE WALK-IN MEDICAL CLINIC","16605 E PALISADES BLVD","SCOTTSDALE",AZ,"852553460",,33.5996842,-111.7571872,"4808374300","12-70",,,,,,,
,"1902218555","KATY FAMILY PHYSICIANS PA","21406 PROVINCIAL BLVD","KATY",TX,"774507587",,29.7857853,-95.8243956,"2813442335","12-70",,,,,,,
,"1285048546","LOUDOUN FAMILY MEDICINE LLC","19415 DEERFIELD AVE","LANSDOWNE",VA,"201768470",,39.07941145,-77.47752710261935,"7038584900","12-70",,,,,,,
,"1346203171","PRIME HEALTHCARE SERVICES LOWER BUCKS LLC","501 BATH RD","BRISTOL",PA,"190073101",,40.1049723,-74.86719273973759,"2157859200","12-70",,,,,,,
,"1013326545","ALLERGY AND ASTHMA WELLNESS PLLC","885 PARK AVE","NEW YORK",NY,"100750383",,40.7749794,-73.960611,"3476124866","12-70",,,,,,,
,"1497162382","SEASONS FAMILY MEDICINE, PLLC","43 CHURCH AVE","COOKEVILLE",TN,"385013217",,36.16240377060063,-85.50725912608986,"9316444664","12-70",,,,,,,
,"1942613047","VITALIDAD WELLNESS CENTER CSP","CARR 1 KM 33.3 AVE ANGORA BAIROA LOCAL 3","CAGUAS",PR,"00725",,18.2345399,-66.0351316,"7879613809","12-70",,,,,,,
,"1336554625","PREFERRED CARE MEDICAL CENTER LTD","1932 S MAIN ST","ROANOKE",IL,"615617565",,40.791596,-89.196321,"3094675000","12-70",,,,,,,
,"1487063301","BROOKVIEW WELLNESS","137 N MAIN ST","FUQUAY VARINA",NC,"275261933",,35.58597417584696,-78.79996639377352,"9195772225","12-70",,,,,,,
,"1154734622","COLLEGEVILLE MEDICAL CENTER PC","753 W MAIN ST","COLLEGEVILLE",PA,"194261948",,40.1856597,-75.451571,"6014898645","12-70",,,,,,,
,"1073542809","MAIN STREET FAMILY PRACTICE INC","533 MAIN ST","LOGAN",WV,"256010204",,37.845353610167955,-81.98741268944032,"3047523400","12-70",,,,,,,
,"1922421163","CAREONE INTERNAL MEDICINE","11357 SUNSET HILLS RD","RESTON",VA,"201903240",,38.950762555555556,-77.33817038888888,"7037987026","12-70",,,"H72015","366895",,,
,"1982014791","JMD FAMILY PRACTICE LLC","2 KINGS CT STE 203","FLEMINGTON",NJ,"088226019",,40.5130953,-74.8591333,"9087515439","12-70",,,"F57859",,,,
,"1790194918","KEARNEY REGIONAL MEDICAL CENTER LLC","816 22ND AVE SUITE 100","NORTON",KS,"676541406",,39.7944702,-99.9100033,"3088652263","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","HILLSBORO",OR,"971248402",,45.5228939,-122.989827,"2165816556","12-70",,,,,,,
,"1902214679","A BETTER CHOICE FAMILY PRACTICE, LLC","20851 E RITTENHOUSE RD","QUEEN CREEK",AZ,"851427572",,33.2547182,-111.633427,"4809864300","12-70",,,,,,,
,"1629485032","COLQUITT REGIONAL INTERNAL MEDICINE","6 HOSPITAL PARK","MOULTRIE",GA,"317686700",,31.179998,-83.7887928,"2298919009","12-70",,,,,,,
,"1124448840","MENTEL WELLNESS LLC","101 PARK WEST DR","SCOTT",LA,"705835289",,30.242989,-92.100359,"3377691556","12-70",,,,,,,
"363870","1518206754","HEALTHCARE 2000 COMMUNITY CLINIC INC","1739 CLEVELAND RD","WOOSTER",OH,"446912263",,40.8202252224788,-81.93538621596078,"3302622500","12-70",,,,,,,
,"1376958462","BREVARD PRIMARY CARE LLC","1185 TALON WAY","MELBOURNE",FL,"329043705",,28.125319,-80.690762,"3219488555","12-70",,,,,,,
,"1952376410","CRYSTAL RUN HEALTHCARE PHYSICIANS LLP","155 CRYSTAL RUN RD","ENGLEWOOD",NJ,"076311808",,40.8928771,-73.9726381,"8457036999","12-70",,,,"W4T771",,,
,"1699176495","HANGING FORK PRIMARY CARE PLLC","1075 US HWY 127 N","HUSTONVILLE",KY,"404378006",,37.4731315,-84.8157827,"6063462055","12-70",,,,,,,
,"1700204120","PRIMARY CARE AND WELLNESS CENTER OF FLORIDA","8075 GATE PKWY W STE 302","JACKSONVILLE",FL,"32216",,30.254982,-81.5782774,"9048804505","12-70",,,,,,,
,"1336554815","EZRA MEDICAL CARE PC","15009 NORTHERN BLVD","FLUSHING",NY,"113543888",,40.7653274,-73.8161748,"7188869115","12-70",,,,,,,
,"1770841157","AURORA FAMILY CARE, INC.","3250 W PLEASANT RUN RD","LANCASTER",TX,"751461069",,32.6020913,-96.82105103382862,"9722232233","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","AUSTIN",TX,"787465776",,30.2711286,-97.7436995,"2165816556","12-70",,,,,,,
,"1477952737","BRAIN & BODY FAMILY HEALTH CENTER P.C.","833 E 16TH ST","HOLLAND",MI,"494239257",,42.78331959770115,-86.0715116321839,"7708853227","12-70",,,,,,,
,"1972917086","FAMILY AND SPORTS MEDICINE INSTITUTE OF NEW JERSEY LLC","33 UPPER OVERLOOK RD","SUMMIT",NJ,"079013563",,40.71308464371695,-74.35301480136616,"9737988793","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","AUSTIN",MS,"787465776",,34.6406573,-90.4492675,"2165816556","12-70",,,,,,,
,"1609294776","ARIA HEALTH AND WELLNESS INSTITUTE, LLC","115 1ST ST S","SAINT PETERSBURG",FL,"337014383",,27.7500537,-82.6338304,"7278009886","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","NEW ORLEANS",LA,"701125212",,29.9759983,-90.0782127,"2165816556","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","LITTLE ROCK",AR,"722013438",,34.7465071,-92.2896267,"2165816556","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","TULSA",OK,"741033800",,36.13334,-95.9224992,"2165816556","12-70",,,,,,,
,"1841603768","TREASURE VALLEY FAMILY MEDICINE PLLC","2428 N STOKESBERRY PL","MERIDIAN",ID,"836465035",,43.627067499999995,-116.35549599999999,"2088950050","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","ALBUQUERQUE",NM,"871094475",,35.0841034,-106.650985,"2165816556","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","LAKEWOOD",CO,"802267391",,39.7085736,-105.0846694,"2165816556","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","VALPARAISO",IN,"463834768",,41.4730948,-87.0611412,"2165816556","12-70",,,,,,,
,"1952713174","MAYES INTERNAL MEDICINE LLC","8 HOSPITAL CENTER BLVD STE 150","HILTON HEAD",SC,"299268701",,32.219637,-80.713073,"8433424455","12-70",,,,,,,
,"1811300163","EASTSIDE CLINIC & WELLNESS CENTER PLLC","2400 WHELESS LN","AUSTIN",TX,"787232016",,30.310723000000003,-97.68351800658667,"5123635725","12-70",,,,,,,
,"1295134559","WILLIAMSTON WELLNESS PLLC","1235 E GRAND RIVER RD","WILLIAMSTON",MI,"488958303",,42.689151,-84.2832798,"5176554234","12-70",,,,,,,
,"1861828212","VISCITO FAMILY MEDICINE, PLLC","2750 S 26TH ST","HALLOCK",MN,"567284215",,48.7744263,-96.946447,"7017571999","12-70",,,,,,,
,"1225440068","AVENUE U MEDICAL CARE PC","2153 E 3RD ST","BROOKLYN",NY,"112234030",,40.5976635,-73.9686106,"7183394607","12-70",,,,,,,
,"1215356985","EAST HOUSTON PRIMARY CARE PLLC","155055 EAST FREEWAY","CHANNELVIEW",TX,"770541935",,29.7760599,-95.1146533,"2814524747","12-70",,,,,,,
,"1770994105","ALON FAMILY HEALTH PLLC","11503 NW MILITARY HWY STE 111","SAN ANTONIO",TX,"782311884",,29.5991589,-98.563542,"2105342566","12-70",,,,,,,
,"1255749982","INTEGRATED HEALTHCARE MOBILE SOLUTIONS, LLC","1840 E BASELINE RD STE A1","TEMPE",AZ,"852831527",,33.37851898936179,-111.90711563826233,"4807185400","12-70",,,,"Z170224",,,
,"1982017273","FAMILY HEALTHCARE OF BEAUREGARD, LLC","403 W 8TH ST","DERIDDER",LA,"706345507",,30.83959986956522,-93.29054786956522,"3374638977","12-70",,,,,,,
,"1639573348","AFFORDABLE MEDICAL CLINIC LLC","6475 NEW HAMPSHIRE AVE","HYATTSVILLE",MD,"270833200",,38.96753245,-77.00058402228335,"2406708305","12-70",,,,,,,
,"1225444243","PRIMARY MEDICAL CENTER AND WALK-IN LLC","684 WARREN AVE","EAST PROVIDENCE",RI,"029141405",,41.8105898,-71.3555488,"4014340022","12-70",,,,,,,
,"1952717738","SCALIA PRIMARY CARE PC","35 TREMONT RD","PINE GROVE",PA,"179638629",,40.56267558225605,-76.3982899215452,"5706915277","12-70",,,,,,,
,"1437564200","PREMIER INTERNAL MEDICINE ASSOCIATES, PC","420 LOWELL DR SE","OWEN CROSS ROADS",AL,"357638606",,34.579257,-86.4488766,"2562651910","12-70",,,,,,,
,"1891139978","SIN FRONTERAS MEDICAL CLINIC","6006 WHITTIER BLVD","LOS ANGELES",CA,"900224402",,34.016992333333334,-118.14152866666667,"3237256292","12-70",,,,,,,
,"1740560929","MEDCARE QUALITY MEDICAL CENTER, LLC","7200 NW 7 STREET","MIAMI LAKES",FL,"330142938",,25.9087056,-80.3086619,"3052662929","12-70",,,"HY057A",,,,
,"1598175473","PRO BODY WELLNESS INC","7900 N MILWAUKEE AVE","NILES",IL,"607143237",,42.0246094,-87.8140286,"8478991810","12-70",,,,,,,
,"1710311154","ACADIA FAMILY MEDICAL CLINIC LLC","230 E 5TH ST","PAWHUSKA",OK,"740565204",,36.66233806015938,-96.33739871484397,"9182879112","12-70",,,,,,,
,"1689924904","RABAGOS HEALTH CARE PLLC","500 E CAESAR AVE","ROCKPORT",TX,"783824345",,28.0205733,-97.0544341,"3615160800","12-70",,,,,,,
,"1669873881","DLP CONEMAUGH MEMORIAL MEDICAL CENTER LLC","1086 FRANKLIN ST","JOHNSTOWN",PA,"159054330",,40.3058405,-78.9182439489216,"8145349106","12-70",,,,,,,
,"1437576659","SPECTRUM INTERNAL MEDICINE, LLC","401 S MAIN ST","ALPHARETTA",GA,"300091958",,34.0708208,-84.2970918,"6783199901","12-70",,,"H29401","202G702174",,,
,"1508286543","ACSH PRIMARY CARE OF FLORIDA, LLC","2306 HIGHWAY 77","PANAMA CITY BEACH",FL,"324074230",,30.1765914,-85.805386,"8507639744","12-70",,,,,,,
,"1942616990","PACIFIC INTEGRATIVE MEDICAL CENTER INC","2400 BROADWAY","SANTA MONICA",CA,"904042046",,34.030254,-118.474689,"3104538393","12-70",,,"U91109",,,,
,"1295149144","AIRLINE DOCTORS FAMILY AND PEDIATRIC CLINICS PLLC","5990 AIRLINE DR","HOUSTON",TX,"770764237",,29.852482118775324,-95.38468270643025,"2817279094","12-70",,,,,,,
,"1154744597","HOLY FAMILY HEALTHCARE","301 N CENTER ST","KALAMAZOO",MI,"490081370",,42.301409,-85.56008,"2696210011","12-70",,,,,,,
,"1891139580","COASTAL BEND INTERNAL MEDICINE PLLC","1752 SANTA FE ST","CORPUS CHRISTI",TX,"784041857",,27.774092553067092,-97.39567282008376,"3615486686","12-70",,,,,,,
,"1962801241","NORTHWEST MEDICAL CENTER OF YAKIMA LLC","1110 N. 35TH AVE","YAKIMA",WA,"989021622",,46.61675665306122,-120.55630636734693,"5098347050","12-70",,,,,,,
,"1801296470","OYLER INTERNAL MEDICINE, LLC","765 LIBERTY ST","MEADVILLE",PA,"163351243",,41.64213133304105,-80.14633456421498,"8143734295","12-70",,,"F78085",,,,
"420016","1558760256","SC HEALTHCARE INVESTMENTS, LLC","811 REYNOLDS RD","BARNWELL",SC,"298121573",,33.25590244085861,-81.36031178152963,"8032591000","12-70",,,,,,,
,"1306254354","DANVILLE HOLISTIC MEDICAL CENTER","1300 E MAIN ST","INDIANAPOLIS",IN,"462368423",,39.7683331,-86.1583502,"3177455111","12-70",,,,,,,
,"1013346832","SYNERGY FITNESS AND WELLNESS CENTER LLC","6115 ESTATE SMITH BAY STE 334-335","ST THOMAS",VI,"008021324",,18.34290815,-64.91889970060265,"3407142348","12-70",,,,,,,
,"1023212412","PRIMARY CARE MEDICAL ASSOCIATES, INC.","109 BEECHWOOD AVE","PAWTUCKET",RI,"028605409",,41.86933635511894,-71.37487313499328,"4017296151","12-70",,,,,,,
,"1245648088","MLM FAMILY LLC","15410 S MOUNTAIN PKWY","PHOENIX",AZ,"850446691",,33.307967,-111.999231,"6023393669","12-70",,,,,,,
,"1376955526","SECOND WIND HEALTH CARE LLC","3345 BURNS RD","TEQUESTA",FL,"334692317",,26.96093665,-80.08920503427859,"5616227661","12-70",,,,,,,
,"1326459918","GET WELL FAMILY MEDICINE PLLC","7300 S WESTERN AVE","OKLAHOMA CITY",OK,"731392002",,35.4729886,-97.5170536,"4056224214","12-70",,,,,,,
,"1013331545","INTEGRATED FAMILY & COMMUNITY SERVICES","3355 S HOLMES AVE","IDAHO FALLS",ID,"834047981",,43.46781681632653,-112.0236526122449,"2085232080","12-70",,,,,,,
,"1003239054","OXYGEN OASIS HYPERBARIC WELLNESS CENTER, LLC","848 TOWN CENTER DR","LANGHORNE",PA,"190471748",,40.1869799,-74.8815811,"2156038225","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","ORLANDO",FL,"328195257",,28.5421109,-81.3790304,"2165816556","12-70",,,,,,,
,"1609298934","INJURY 2 WELLNESS LLC","5510 S IH 35 STE 240","AUSTIN",TX,"787453384",,30.2711286,-97.7436995,"5123011117","12-70",,,,,,,
,"1629484886","BOYNTON QUALITY MEDICAL CENTER","11082 S MILITARY TRL","BOYNTON BEACH",FL,"334367217",,26.5256179,-80.0666026,"5617403299","12-70",,,"G24359","039312",,,
,"1578719209","NEW MEXICO INNERWELLNESS CENTER INC","6801 JEFFERSON ST NE","EDGEWOOD",NM,"870156745",,35.0614358,-106.1914141,"5058848900","12-70",,,,,,,
,"1396163820","PRECISION FAMILY HEALTHCARE LLC","24 GLENDALE AVE","BAXLEY",GA,"315130244",,31.767049020408162,-82.35326906122448,"9126146780","12-70",,,,,,,
,"1164824652","HHC HEALTH CARE, LLC","450 N NEW BALLAS RD","SAINT LOUIS",MO,"631416835",,38.663676971972734,-90.44318262725517,"3149936969","12-70",,,,,,,
,"1720392319","FAMILY AND ADOLESCENT SERVICES LLC","501 E FRANKLIN ST","RICHMOND",VA,"232274354",,37.540946399999996,-77.43894628861685,"8045214450","12-70",,,,,,,
,"1336567254","BANUELOS MEDICAL CLINIC PLLC","945 W MICHIGAN AVE","PENSACOLA",FL,"325052346",,30.421309,-87.2169149,"8509126179","12-70",,,,,,,
,"1093122384","SOUTHEAST MEDICAL CENTER LLC","3365 SKYWAY DR STE 100","AUBURN",AL,"368306487",,32.61415771215967,-85.42723535945018,"3345391770","12-70",,,,,,,
,"1043610280","ZENITH HEALTHCARE SC","6121 GREEN BAY RD STE 100","WATERFORD",WI,"531855214",,42.7630722,-88.2142563,"2623591652","12-70",,,,,,,
,"1063820413","INTEGRATIVE FAMILY MEDICINE ASSOCIATES","529 MAIN ST STE B","ACTON",MA,"017203965",,42.4878132338563,-71.43046999422496,"9786351800","12-70",,,,,,,
,"1518370147","LAKE AMERICA FAMILY PHYSICIANS LLC","865 OAKLEY SEAVER DR","CLERMONT",FL,"347111968",,28.553612,-81.72358,"3524323939","12-70",,,,,,,
,"1033395041","WELLNESS MEDICAL CLINIC AND GERIATRIC CENTER INC","12741 MIRAMAR PKWY","MIRAMAR",FL,"330272904",,25.9796265,-80.3170108,"9543929993","12-70",,,,,,,
,"1013325380","MV HEALTHCARE CSP","98 CALLE GARRIDO MORALES E","FAJARDO",PR,"007384678",,18.3245149,-65.6531674,"7878605140","12-70",,,,,,,
,"1063833937","UPSTREAM FAMILY MEDICINE INC","35743 KENAI SPUR HWY STE A","SOLDOTNA",AK,"996697161",,60.497844758931805,-151.0728632149723,"9072604468","12-70",,,,,,,
,"1871738351","PRIME FAMILY CLINIC LLC","CARR 688 KM 14.1 SABANA BRANCH","VEGA BAJA",PR,"00693",,18.4445314,-66.387587,"7876547390","12-70",,,,,,,
